gene_id	1	all_lost	elegans_lost	sp34_lost	domain	life_stage	phenotype	reference_count	tissue	interaction	EMB_0	4_cell	EMB_30	EMB_60	EMB_90	EMB_120	EMB_150	EMB_180	EMB_210	EMB_240	EMB_270	EMB_300	EMB_330	EMB_360	EMB_390	EMB_420	EMB_450	EMB_480	EMB_510	EMB_540	EMB_570	EMB_600	L1	L2	L3	L4_her	young_adult_her	old_adult_her	male	adult_soma_her	adult_gonad_her	dauer_entry	dauer	dauer_exit
CELEG.F56G4.3	1	0	0	0	1	0	1	0	0	0	67432.5	22468	47424	55949.5	43250.3	35586.7	13392.7	2755.33	2083	756.333	459.5	319	268.5	252.667	386	234	484	227	194	483	428	29447.5	71	0	6	116	3226	63	14	30	1813033	305.25	32.75	20.6667
CELEG.F56G4.4	1	0	0	0	3	13	8	2	5	0	2925	5479	2736	1962.5	1380.67	1641	1458.33	1363.67	1020	1072.33	1556.5	1253.33	1272.5	745.333	1555	1095	1511.5	725	745	966	608	2500	920.5	352.5	700	401.5	2397.5	1135	389	544	119746	576.75	1376	807
CELEG.F56G4.5	1	1	1	0	9	27	2	5	9	2	2177.5	3887	1850	1695.5	1139.67	1333.67	1188.33	1529	1247	1282.33	2282	1982.67	2148	1631	3658	2177	2882.5	1566	1856	1702	1909	1610.5	1102.5	860	1401	650	1826.5	1085	828.5	892.5	114016	951.25	1855	1354.33
CELEG.F56G4.6	1	0	0	0	1	15	0	0	2	0	982	2349	1905	1658	1593.33	2393	1912.33	2080.33	1755	1390.67	2956	1761.33	1509	1056.33	3553	1160	1740.5	718	638	796	721	1659.5	575	448	537.5	169.5	769.5	1275	258	363.5	50605	429.25	888	521.333
CELEG.F56G4.7	1	0	0	0	1	8	1	0	2	0	2	20	19.5	15.5	8.33333	5.66667	1	2.33333	0	0.333333	9	5.66667	2	7	4	11.5	4	9	7	24	0	8	7.5	8.5	105	30	11.5	0	157	17	1320	0.25	2.25	51.3333
CELEG.F56H1.1	1	0	0	0	2	22	12	21	12	2	186.5	145	282	379.5	272.667	453.667	455.333	664.667	388	863.667	978	2091	2223.5	2268.67	1878	3508	1711.5	2756	3261	5381	2995	155	754	842.5	979	381.5	66.5	22	702.5	589	101916	318.75	242	305.667
CELEG.F56H1.3	1	0	0	0	5	14	1	0	4	0	0	23	17.5	0	7.66667	1.66667	9.66667	7.33333	2	15.6667	18.5	20.3333	2.5	32.6667	20	54	39	76	21	73	16	0	5	7	26	22.5	19.5	18	265.5	62	2422	2.75	31	236.667
CELEG.F56H1.4	1	0	0	0	28	19	27	5	17	9	36677.5	25967	11633	8306	4756.33	4826.67	4131	3525.67	4032	2604	3250.5	2492.67	3156.5	2012.33	4162	2805	9976	2949	2989	4410	3211	9616.5	8395.5	4920.5	10737	4294	14351.5	10445	4177	4854.5	818049	6615.5	15978.2	11584.3
CELEG.F56H1.5	1	0	0	0	2	20	6	7	17	4	4087	11321	6420	3814.5	2353.67	2535.33	2415.67	2720	2478	3116	4038.5	4230.33	4423.5	4225.33	5604	5865	5811.5	3759	4523	5004	4452	5313.5	3359.5	1448	2810.5	786.5	3874	5255	2115.5	1783.5	307777	3028	5796.5	3944
CELEG.F56H1.6	1	0	0	0	6	14	11	12	7	0	4765.5	2405	1289.5	946	628.667	795	748.667	665	530	638.667	823	675.667	717.5	437.667	694	579	2162.5	497	573	905	616	1328.5	1816	910	1510.5	627.5	1952.5	1723	868	1003	136502	1449.5	3063.5	1551
CELEG.F56H1.7	1	0	1	0	1	17	0	0	9	0	11704.5	6711	2364	1515.5	1250.33	897	964	879.333	666	1038.33	1051.5	1125.33	1038.5	1515.67	1260	1450.5	3632	756	899	2549	1935	5386	1975.5	1514.5	1999	2905	2518	2240	1906	2420	214759	3158.5	3200.75	2885.33
CELEG.F56H11.1	1	0	0	0	7	23	2	16	31	18	16.5	32	32	7	8.33333	7	17.3333	41	0	91.3333	130.5	448.333	395	1041.67	368	1164.5	3817.5	924	1321	1857	1635	9.5	5632	1226	2156.5	514.5	815	22	1085.5	1153.5	156982	7012.75	9447.25	5869.67
CELEG.F56H11.2	1	0	0	0	6	19	0	0	11	0	91.5	86	53	47	60	70	116	163.667	38	323	330	679.667	674.5	779.667	834	1081.5	1371.5	983	1215	1589	1278	28	1573.5	301	594.5	368	194.5	0	406.5	415.5	47603	836	850.25	1138
CELEG.F56H11.3	1	0	0	0	1	14	0	4	6	0	15.5	0	1	9.5	4	3.33333	13.3333	11.3333	2	11	29.5	38	41	51.3333	34	77	53.5	46	85	75	15	2.5	9.5	49.5	561.5	154	75.5	11	1253.5	48.5	8301	12.25	2	459
CELEG.F56H11.4	1	0	0	0	1	18	4	12	10	3	14294	13249	5532.5	3700.5	2653.67	2610.67	2024.33	1554.67	1896	1267.33	1450	927.667	1261	1433.67	1423	1045.5	30189.5	1091	1258	2879	1703	5467.5	22550	15855	42543.5	16568.5	19192	5184	14341.5	16146	965494	11012	16042	17061
CELEG.F56H11.6	1	0	0	0	1	10	1	0	5	0	0.5	15	3	23	9	15	7	8.66667	11	18	28.5	29	26.5	38.6667	12	47	40.5	54	19	42	17	1	4	3	4	1.5	1	0	3.5	1	502	1.25	2.5	4
CELEG.F56H6.1	1	0	1	0	2	0	0	1	0	0	13.5	4	14.5	14.5	14.6667	21	9	7	0	7.33333	5	6.33333	1.5	5.33333	4	9.5	4	17	2	11	8	3.5	3	0	1	1	2	0	0	0	692	38.5	46.25	2
CELEG.F56H6.11	1	1	0	0	1	8	0	0	1	0	0	4	4	2.5	13.6667	1	2.33333	6	9	17.3333	6.5	17	15	25.3333	19	65.5	33	97	56	32	61	0	2.5	0	0	0.5	0.5	0	0	0.5	558	0.5	0	0
CELEG.F56H6.12	1	1	0	0	1	11	0	0	1	0	1	16	4.5	2.5	11.6667	19.3333	16.6667	18.6667	0	11.3333	7.5	17	5	34.6667	32	37	21	48	28	46	35	1.5	8	2.5	1	1	4	13	2.5	3	680	0	0.25	3
CELEG.F56H6.13	1	0	0	0	2	0	0	0	0	0	11	16	11.5	4.5	1.33333	1	5	5	0	7	6.5	4	1.5	20.6667	5	15	27	0	23	37	31	0	7.5	1.5	6	0	0	0	0	0.5	449	10.75	72	24.6667
CELEG.F56H6.2	1	0	0	0	1	15	0	0	1	0	49.5	79	78	100	41	28	24	10.3333	23	4.66667	23	16	24.5	22.6667	20	41	26.5	41	15	17	45	38.5	6	8.5	23.5	8.5	9.5	5	9	11.5	3008	16.5	96.25	32.6667
CELEG.F56H6.3	1	0	0	0	0	7	0	0	1	0	0	0	1	2	1.33333	3.33333	0	0.666667	0	1.33333	0	2.66667	0.5	0.333333	7	1.5	1.5	0	0	7	1	1.5	0.5	0	0	0	0	0	0	0	16	0	0	0
CELEG.F56H6.4	1	0	0	0	1	0	0	0	0	0	0	7	7	8	4.33333	1.33333	3	8	0	5.66667	0	2	6.5	10.3333	9	8	10	16	9	24	12	0.5	2.5	0.5	0	0	0	0	0	0	109	0.75	0	0
CELEG.F56H6.5	1	1	0	0	5	21	7	2	2	2	0	35	3.5	1	1	0	4.66667	7	1	4.33333	2	6.66667	13	36	14	29	4.5	48	51	19	81	5	11.5	18.5	13.5	82.5	3	0	69	101	1448	0.5	5.5	1
CELEG.F56H6.6	1	0	0	0	1	12	0	1	2	0	2.5	2	3.5	0	0	0.333333	4.33333	2.33333	0	5	11	8.66667	8	17	11	13	9.5	15	27	16	16	5.5	2	9	91	23	8	0	119.5	2	994	1.75	0.5	77
CELEG.F56H6.7	1	0	0	0	1	0	0	1	0	0	0.5	9	2	7.5	6.66667	8	10.3333	6.33333	8	10	17.5	18.6667	24	25.6667	52	36.5	26	55	29	63	12	2.5	3.5	0.5	0	0	0.5	0	0.5	0	341	6	3	0.333333
CELEG.F56H6.8	1	0	0	0	4	0	1	1	0	0	0	0	5.5	1.5	0	0	0	9.66667	5	7	1.5	5.66667	11	13	8	8.5	14	24	10	3	5	2	1	0	1.5	0	0	0	1	0	3415	822	122.25	21.3333
CELEG.F56H6.9	1	0	0	0	1	0	0	0	0	1	16	3	4.5	2.5	2.66667	7.33333	11.3333	6.33333	13	15	2.5	18.3333	7	33	30	24.5	36	57	45	50	74	0	2.5	0	1	0	0	0	1	0	434	0.5	5.75	1
CELEG.F56H9.1	1	0	0	0	1	2	0	0	3	0	0	6	4.5	0	0	0.666667	2.33333	0	0	7.66667	6	6	5	9.66667	0	13	8	14	21	14	19	3	5	0.5	13	1	0	0	0	0.5	861	120.5	284.25	92
CELEG.F56H9.2	1	0	0	0	0	18	0	0	6	0	7818	6859	7927.5	13351	9722	13579.3	11280.3	18706.7	14370	14283.7	16775.5	14068.7	14878.5	16224	18105	26240.5	11339	20516	30071	51641	50440	7695.5	7823	4427	40614	18365.5	14738.5	1728	12934	17338.5	1488053	50699.8	151963	43725.3
CELEG.F56H9.3	1	0	0	0	7	11	15	7	13	0	5	11	3	17	4	2.66667	6.33333	21.6667	12	27.6667	26	50	60	72.3333	19	64	135.5	37	54	73	67	0	64	6.5	25.5	2.5	0.5	11	7	8	5347	284.5	446.25	287.667
CELEG.F56H9.4	1	0	0	0	2	15	13	12	19	2	106	2	29	41	51	124	137.667	300	120	411.667	299.5	464.667	453.5	196.667	324	242	310.5	115	138	484	200	41.5	130	29.5	20.5	12.5	11.5	1	47	30.5	24954	74.75	148.25	64
CELEG.F56H9.5	1	0	0	0	1	17	13	19	45	19	1611	2327	2993.5	2494	2650	4388.33	4228	4015	4159	4199.67	5642	4797.33	4733	3400	4896	4382	5237.5	2989	3316	4637	3058	1670	2825.5	631.5	830.5	167.5	640.5	685	354.5	373.5	222563	1799	2574.5	2003.67
CELEG.F56H9.6	1	0	0	0	6	0	0	0	0	0	0	1	0	0	1.66667	1.33333	3.33333	31.3333	5	111.333	13.5	97.3333	114	142.667	255	410	259.5	562	747	529	345	0	14	26	82	7	11.5	0	27	12	8794	69	223.25	61.6667
CELEG.F56H9.8	1	0	0	0	1	0	0	0	0	0	25.5	4	3.5	0	0.333333	2	7	15.6667	11	26.3333	22	26.6667	24.5	19	28	19	12	13	10	14	25	0	6	0.5	2.5	0	0	0	1	0	1275	185.5	68	25
CELEG.F57A10.1	1	0	0	0	5	12	0	0	1	0	5	1	3	6	4.33333	9.33333	4.66667	9.66667	7	20	17.5	16	17	29.3333	12	34	16.5	25	18	21	11	0	17.5	3.5	3.5	0	1.5	0	3.5	0	407	19.5	74.75	16.3333
CELEG.F57A10.2	1	0	0	0	2	19	0	0	2	0	15	15	11.5	12.5	8.33333	10.3333	8.33333	8	14	7.33333	10.5	19	10.5	14.3333	8	11.5	16	15	10	38	43	7	4	3.5	37	44.5	37.5	60	260.5	21	4113	60	183.5	290
CELEG.F57A10.3	1	0	0	0	13	18	0	8	5	0	7227	5778	3308.5	2240	1655	2429	2458.67	2212.67	2340	2774.33	3423.5	3331.33	3881	2718	3788	3801.5	6963.5	2642	2846	4206	2890	3004	2423	1615.5	2586	941	3288.5	4932	1358.5	1766	254901	2667	4576.5	3550.33
CELEG.F57A10.4	1	0	0	0	1	13	0	1	3	3	900	319	116	97.5	52.6667	63	73.3333	60.3333	55	145.667	117	130.333	158	90	192	123.5	100	91	107	85	61	265.5	38	34.5	125.5	30	583	358	125	137.5	19637	236.5	301.5	196.333
CELEG.F57A10.5	1	1	0	0	4	21	11	3	12	2	102.5	120	140.5	118	161.333	242.333	307	405.667	436	374	536.5	627	706	409.333	572	572	548	448	465	432	368	74.5	209.5	86	159	40.5	30.5	10	33.5	41.5	18448	87	170.5	115.667
CELEG.F57A10.6	1	0	0	0	2	12	0	0	3	0	2.5	0	3.5	3	1.66667	2	5	5.33333	4	1	1	3	2.5	13	8	24.5	112	15	23	22	21	0	32	4	8.5	1.5	1.5	0	0	2	999	29.5	10	24
CELEG.F57A8.1	1	0	0	0	0	26	0	0	8	0	766	590	1266	1202.5	1403	2541	3771.67	4188	4250	4104.67	5150	4999.33	6578.5	4704	9044	7191	10553	7210	7367	7502	5961	618.5	11078.5	1362.5	4293.5	406.5	778	125	992	566	416616	6239	14308.2	9427.33
CELEG.F57A8.2	1	0	0	0	1	10	0	1	2	0	4544.5	3118	2424.5	2480	1908	2870.67	2630	2907	2411	2272	2598.5	2719.33	3000.5	1725.67	1971	2200	4033	1426	1748	3452	2023	2029.5	4069	1718.5	3479	2031	3501.5	2314	2375	2506.5	333360	2870	5203.25	4320.33
CELEG.F57A8.3	1	0	0	0	5	0	0	0	0	0	1.5	50	108	137	110.333	159.333	162.333	136.333	170	189.333	165.5	171.667	206	176	299	165	124.5	136	135	249	223	39.5	5.5	2	5	0.5	0.5	35	1	0	604	35.5	102.25	26.6667
CELEG.F57A8.4	1	0	0	0	2	12	2	1	7	0	4	8	16	0.5	1.66667	5	6	2	0	10.6667	4	11	12	148.667	6	51.5	518.5	47	131	138	203	2.5	428.5	105	131	69	28.5	0	92.5	100.5	10397	634.75	1134.5	640.667
CELEG.F57A8.5	1	0	0	0	4	0	2	0	0	0	16.5	28	31	15.5	32	14.3333	3.66667	6	5	2.33333	7	13.3333	2	23.6667	5	21.5	9.5	11	0	0	7	26.5	9	0.5	0	1	0	0	2	0	739	1	0.5	1.33333
CELEG.F57A8.6	1	0	0	0	1	15	0	0	2	0	11.5	9	2	0	6.66667	5	1.33333	1.66667	2	6	3.5	7	3.5	38	4	20	13.5	20	32	17	7	0	2	8	97	38.5	57.5	17	352.5	52.5	5306	226	85.25	260.667
CELEG.F57A8.7	1	1	0	0	3	11	0	1	2	0	2.5	8	1	0	1.33333	5.66667	5	5	0	0.666667	9.5	3.33333	3.5	87.3333	0	27.5	9	32	6	19	22	0	6.5	0.5	2	0.5	7	0	13.5	8.5	6486	1208	285.25	102.667
CELEG.F57A8.8	1	0	0	0	1	15	0	0	4	0	0	0	2.5	2.5	1.66667	1.66667	0.666667	0	0	1.33333	0	3.66667	5	38.6667	8	11	5.5	6	13	2	0	0	13	8.5	1021.5	52.5	195.5	0	73	395	34593	5081.25	10284	1766.67
CELEG.F57B1.1	1	0	0	0	2	12	0	0	1	0	0	5	6	0	2	1.33333	2	0	0	3.66667	3	6.33333	4.5	17	4	7	65	21	9	47	0	0	31	7.5	4	6	8.5	0	18.5	18	911	17.25	20.5	35.3333
CELEG.F57B1.2	1	0	0	0	3	20	13	22	60	9	14758.5	9610	3406	1615.5	598.333	389.333	224.333	245.333	268	227.667	260.5	179	271.5	251.333	422	226	353.5	301	334	575	532	3408.5	89	315.5	1878	673.5	6990	6058	924	1074.5	264917	807.75	2496.25	1321
CELEG.F57B1.3	1	0	0	0	2	21	1	3	1	0	5.5	235	742	83	53.3333	323.667	429	203.333	150	21	123.5	171	283	169	30	217.5	39	38	16	1630	146	17	1013.5	2945.5	5515	15853	8316.5	1100	11233	20137	257411	201.25	166.75	594.333
CELEG.F57B1.4	1	0	0	0	2	22	1	3	5	0	39	344	534.5	109.5	49.3333	300	287.333	105.667	178	13.6667	54	56	62	1374.33	7	99	6965.5	11	30	860	242	27	13382.5	9086.5	18007.5	12116.5	27910	2380	31467.5	26921.5	662773	1016.25	1140.75	4163
CELEG.F57B1.5	1	0	0	0	2	16	0	0	8	0	29.5	17	18.5	22	26.6667	17.6667	49	83.3333	51	200.333	96.5	163	178	232.667	83	70	314	34	84	168	164	26	290.5	100	154.5	126.5	89	4	226	239	20922	901.75	1300.25	683
CELEG.F57B1.6	1	0	0	0	0	16	0	0	3	0	2.5	3	35	52	32.6667	130	253	819.667	162	2103.33	1586	2811	3049	1982.67	3350	3421	2010	2188	2680	5592	3544	6.5	106.5	17	83.5	36.5	45	0	21	33.5	127496	239	441.75	272
CELEG.F57B1.8	1	0	0	0	2	0	0	0	0	0	0	0	1	1	0	1.33333	1.33333	10.6667	0	3.33333	4.5	9	2.5	7.66667	0	28	4.5	21	1	17	6	1	0.5	0.5	1	0	2.5	0	7	0.5	242	8	5	24.3333
CELEG.F57B1.9	1	0	0	0	1	12	0	0	2	0	0	4	3	2.5	4.33333	1.33333	1.33333	9	0	5.33333	0	6.33333	6	28.6667	2	16.5	68.5	16	10	35	48	1.5	80	53.5	33.5	72.5	112.5	0	169	211	4324	51.75	103.25	121.333
CELEG.F57B10.1	1	0	0	0	23	25	35	9	16	17	11481.5	13664	7325.5	5532.5	6430.67	8888	9853.67	8546.33	10010	8814.67	10812.5	8060	10470	7245	17541	11721.5	21872.5	13151	12380	9346	10526	3511	13529	7016	16475	4147.5	12199.5	2019	6900	4746	1151789	10122	36531.5	18601.3
CELEG.F57B10.10	1	0	0	0	4	17	19	2	5	0	23327.5	9526	5899.5	6532	4440.33	4519.67	4184.33	3438	2905	3822.67	2525.5	3345	2859	2494.33	1715	2281.5	4442	1314	1771	5376	3177	9178	9380.5	3830.5	8454	7185	6305.5	2625	6935	6792	731042	3021.75	3764.5	4579
CELEG.F57B10.11	1	0	0	0	3	19	0	4	4	3	4500.5	4192	2223	1896.5	1078.33	1241.33	810	1104	821	765.333	828	787.333	766.5	368.333	689	497.5	1545.5	312	447	918	1483	3679.5	1146.5	833	1789.5	1686.5	3082.5	1947	1375.5	1344	184621	893.75	1472.5	1256
CELEG.F57B10.12	1	1	0	0	2	16	14	21	2	15	13833.5	10615	3285.5	1671	721.667	645	431.333	249.333	366	242	169	177	271	154.333	282	211.5	259	291	259	435	490	5265	94.5	110	373	605.5	6640.5	15973	422.5	1581.5	220511	252	819.25	459
CELEG.F57B10.14	1	0	0	0	1	15	2	2	3	1	21644	3897	1718.5	2331	994.667	1505.33	1154.67	1574.33	616	2137.67	1100	1975.33	1945.5	2332	1343	1530.5	2213	553	952	3145	1812	4962.5	48684.5	20336	33350	28100.5	13545.5	850	19066.5	26454	1032852	8208.5	5210.25	4341.67
CELEG.F57B10.3	1	0	0	0	6	22	14	5	9	2	858.5	1200	436	298	193.667	330.667	272.667	371.667	304	495.333	680.5	1122.33	1296	2211.33	950	1897	12228.5	1597	2011	3856	2952	445.5	14285.5	7189	14291	4739	7476.5	3385	6009.5	6683	469190	7488.75	12225.2	9041
CELEG.F57B10.4	1	0	0	0	0	11	1	0	2	1	1141.5	9093	4907	2772	1443	650.667	455	359.667	334	279.333	356	290	396	348.333	443	405.5	522	456	476	661	624	3968	132.5	574.5	1459	415.5	3526	5843	849	1073	130302	682	3951.75	1758
CELEG.F57B10.5	1	0	0	0	1	13	2	2	3	0	4384.5	3030	1703.5	1484	1583.67	2170	2380.33	1887	2657	2569	2902	2915.33	3174	2352	2934	2880.5	6887.5	2691	3161	6484	4240	1790	5367.5	2637.5	4339.5	3451	2360.5	2047	3130.5	2988	423487	5393.5	8219.25	7305.67
CELEG.F57B10.6	1	1	0	0	2	15	6	5	7	0	1174.5	2469	1316	853	619	700	641	639.333	712	733.333	929	684.667	775	524	669	622.5	1817.5	440	507	999	555	1041	1428	573	1415.5	264	1956.5	1905	732.5	917.5	124475	1920	6945.5	2757.67
CELEG.F57B10.7	1	1	0	0	2	15	6	4	4	0	5786	14850	4419	2408	1708	2285.67	2493.67	2766.67	2778	2640	3430	3091	3391.5	3392	4554	3735	8635.5	2929	3343	5559	4184	6139.5	4349.5	2478.5	3768	1209	4654.5	5785	2700.5	3592	344704	7568.5	13087	7741
CELEG.F57B10.8	1	0	0	0	1	14	15	1	1	2	586	1046	618	553.5	478	754.333	718.333	475.667	568	561.333	587	429.333	419.5	317.667	511	373.5	1137.5	173	274	620	383	725	659	422.5	700	218.5	509	515	493	524.5	88756	1807.25	4529.5	2738
CELEG.F57B10.9	1	0	0	0	3	21	0	2	18	0	761.5	1024	705.5	582.5	500.667	643.667	526.333	340.667	343	333.667	440.5	440.333	413.5	385.667	362	364	1135.5	262	403	725	482	534.5	1375	233	939.5	157.5	613.5	231	409.5	306.5	82505	3134.5	5001.5	2656.33
CELEG.F57B7.1	1	0	0	0	3	15	0	2	18	0	12	50	16.5	8	15	3.66667	15.3333	32	15	77.3333	51	424	402.5	1317.33	283	1200.5	3549.5	960	1409	2769	2296	11	3564	562.5	1076.5	222	152.5	0	487	351.5	87211	3525	4092.5	2882
CELEG.F57B7.2	1	0	0	0	2	17	0	1	9	0	386	371	154	89.5	71.6667	125.333	97.3333	281.667	90	501.667	569	1568	1699.5	2607	1508	3078.5	2815.5	2270	3087	5341	4119	209	1267	398	320	304.5	92	74	321	215	90985	488.5	722.5	524
CELEG.F57B7.3	1	0	0	0	2	19	0	1	4	0	3	52	89	76.5	21.3333	281	132.333	105.333	11	27.6667	54	87	104	144.333	13	110.5	21.5	37	14	943	94	0	1573.5	2210	986.5	5225	221	11	2107	2527	40328	41.25	83.5	80
CELEG.F57B7.4	1	0	0	0	6	21	0	18	8	6	2.5	5	3.5	20	14.6667	30.3333	24	79.3333	32	276.667	273.5	677.333	653.5	659	467	1131.5	670	896	1216	2453	1334	1	430.5	330.5	306	270	117	0	406	448	49512	26.25	45	177.333
CELEG.F57B9.1	1	0	0	0	4	15	0	1	5	1	446	338	267	595.5	519.667	799.667	965.333	1217.67	1066	1760	1564	1740.33	1751.5	1247.67	1740	1229	1942.5	914	1154	1939	1082	323	1605	888.5	1422.5	1033.5	1122.5	337	1543	1583.5	138261	1656.5	3382.25	1933
CELEG.F57B9.10	1	0	0	0	5	17	47	12	6	4	30956.5	25532	15441	11515	8355	9312	8649.67	8042	10082	5938.67	8272.5	6179.67	7485	4799	8029	6124	13030	5507	6256	9697	6841	14944	7613.5	4163	8060	3001	10026	10761	3562.5	4763	901040	12888.5	25283.8	14141.7
CELEG.F57B9.2	1	0	0	0	6	19	30	11	5	86	34543.5	63552	47257	40400	38980	61175	69325.7	73031	55547	69944	90561	72544	92472.5	52168.3	104066	79032.5	52907.5	69994	68666	42694	41378	27736.5	22573.5	11712.5	27206	4267.5	46991.5	41742	9798	9084.5	3338773	16346	35473.8	25122.3
CELEG.F57B9.3	1	0	0	0	10	20	19	1	1	2	2.5	1	9	6	4	7	4.66667	1.66667	10	2.33333	9	18	17.5	34	28	41	60.5	67	64	134	81	2.5	75.5	38	30.5	11.5	21.5	3	35.5	10	3178	187.75	172	99
CELEG.F57B9.4	1	0	0	0	1	13	3	3	4	0	926	674	403	310.5	242	460.333	435.667	470.667	436	465	629.5	637	689	461	657	665.5	1616.5	446	575	1137	619	570	2325	729	1764	533.5	1333	711	566	842	105462	2355.75	3819.75	2493.33
CELEG.F57B9.5	1	0	0	0	2	21	35	2	4	1	8293.5	7420	7131	6557	5155	6590	6728.33	6601.67	7640	5888	7578.5	6456.67	7502	5132.33	7379	5782	25847	5011	5512	9188	6479	5184.5	15987	3510	12566	2002	5487	6200	2086.5	2262	755921	17600	63353	32397.3
CELEG.F57B9.6	1	0	0	0	12	19	21	5	6	2	29052.5	31548	24587	27603.5	28459	35516.7	36628	32653.3	32256	24782	26782	21095.3	27267	18638.3	34609	24316	62804	23636	23135	25466	19400	17578	47874	29956	69446.5	17276.5	37345.5	32158	13468.5	15141.5	2897555	20425.5	27459.8	48520
CELEG.F57B9.7	1	0	0	0	10	12	3	1	4	2	1138	2042	1418.5	1496.5	1313	2064.33	2061.33	2214.33	2276	2258.33	2428.5	2848.67	3014	2122	2760	3238.5	3230.5	2387	2905	5925	3364	1181	1858	694	1053	617	1862	2695	763	1094	218703	1508.5	2766.75	2556.33
CELEG.F57B9.8	1	0	0	0	7	16	10	0	3	0	23	58	97.5	180	138.667	171	191	200.333	211	131.667	211	188.333	247.5	132	294	228.5	226.5	164	175	207	168	54.5	116.5	68	369	122	93	72	679.5	66.5	15225	88	313.5	498.333
CELEG.F57B9.9	1	0	0	0	1	18	1	1	4	1	29	74	41	56	22.6667	48.6667	61	218	87	991	467.5	2613.33	1854.5	4624.33	2251	9203	3771.5	8474	10266	13864	16177	6.5	2270.5	4448.5	2083	3754	147.5	5	3462.5	3031.5	319912	645.75	754.5	208.333
CELEG.F57C12.1	1	0	0	0	6	18	4	2	8	1	14	76	25	5.5	13.3333	46.3333	51.3333	29.6667	30	67	26	138	105.5	1262.33	60	441	111	330	690	1140	1178	0	2021.5	845	210	588.5	77.5	0	1501.5	528.5	42829	509.25	382	177.333
CELEG.F57C12.2	1	0	0	0	13	9	0	1	2	2	0	16	18.5	23	15	20	43.6667	121.667	47	172.333	192	374.667	375	467.333	332	611	725	466	494	1030	1056	2	297.5	174.5	199	149	84.5	4	225	157	28038	303.25	611.5	464.333
CELEG.F57C12.3	1	0	0	0	3	0	1	2	0	1	9	0	5	22.5	51.6667	66.6667	157	204.667	98	303.333	216	279.333	242.5	267.667	255	182	66	96	147	344	303	2.5	21	9	1	11	0	0	20.5	5	7364	23.75	41.25	9
CELEG.F57C12.4	1	0	0	0	30	21	0	9	11	1	298	490	403.5	347	341.667	530.667	447.333	457.333	446	508.667	477.5	395.333	501.5	703.333	543	641	4210.5	785	977	905	1106	225.5	3321.5	788.5	1135.5	237	659.5	182	904	310.5	79019	1352.5	1954.5	2700.67
CELEG.F57C12.5	1	0	0	0	29	23	2	14	20	2	666	853	3782.5	3719.5	4062.33	6198.33	6565.67	7059.67	5344	7688.67	9884.5	10942.7	13574	11953	13949	17379.5	14650.5	15144	14932	13533	13421	1423.5	9611	5225	8534	1048	2441.5	386	3565	2616.5	654688	8675.5	13941.2	9777.67
CELEG.F57C12.6	1	0	0	0	4	0	1	0	0	0	0	4	4	5	7.66667	9.33333	14.6667	22	0	159	40.5	126	121	90	148	90.5	50	85	50	166	159	2.5	88.5	41	267	151.5	69	2	85	81.5	8826	341.5	157	295.333
CELEG.F57C2.1	1	0	1	1	1	16	3	0	3	1	354.5	383	233	149	77.3333	73	87.6667	104.667	100	134	117	94.6667	109	132.333	117	105	222.5	99	184	280	80	215.5	87	156.5	496.5	103.5	591.5	1353	278.5	223.5	27855	985	2141.75	1190.33
CELEG.F57C2.2	1	0	1	1	1	15	5	0	4	0	1681.5	2036	457	131	129	136	106.333	113.333	135	78.3333	115	85	98.5	42	82	89	105	93	111	150	123	909.5	30.5	54.5	194	66.5	864	1376	234.5	298.5	31891	221.25	407.25	200.333
CELEG.F57C2.3	1	0	0	0	1	13	1	5	3	0	5022	2933	1507.5	1084	407.667	239.667	95	107.667	75	69.3333	66	79.3333	94.5	42.3333	103	102	103	54	51	141	121	2289.5	60.5	65.5	306	126.5	1636	1361	204	200.5	83607	454	1081.75	666
CELEG.F57C2.4	1	0	0	0	1	18	0	0	6	0	64.5	29	11.5	17	10	19.6667	11.6667	4	10	7.66667	17	12.6667	14.5	2	8	15	9	4	3	5	14	28	8	7.5	40	305.5	4242.5	517	139.5	597.5	72719	25.75	34	59
CELEG.F57C2.5	1	0	0	0	3	15	0	2	5	0	10737.5	7712	5096.5	3382.5	2100	2808.67	2294.33	2058	2369	1962	2878.5	2152.33	2232	1290.67	2562	1682.5	5905	937	1098	1646	1069	3979.5	3050.5	1679	3159	1735.5	2976.5	1929	1542	2499.5	270387	2361	3601.75	2839
CELEG.F57C2.6	1	0	0	0	1	20	2	6	5	6	6959	10284	5245	3946.5	2366.67	2226.67	2029.67	1719.33	1696	1514	1435	1257.67	1448	855.667	1526	1112.5	1120	913	1019	1437	1343	5689.5	1290	406	1072	422.5	4422.5	5203	688.5	773.5	184343	674.75	1376	1007.33
CELEG.F57C7.1	1	0	0	0	2	16	0	2	3	0	9912	21847	28834.5	28971	25400.7	32824.3	31406	26286.7	22909	21234.3	24215	17956.7	22309	12115.3	26732	18885	17486.5	16856	15817	11177	13516	15470	7814.5	2362.5	3394	635	4559	3185	1203	817	939552	3701.5	10191.5	4697
CELEG.F57C7.2	1	0	0	0	1	17	0	1	21	0	657	747	536.5	475.5	282	414.667	396.333	723.667	487	888	1016.5	1698	1994	1776	2078	2813	4451.5	2505	2312	3239	2154	374	3344.5	1297.5	2324.5	759.5	858.5	318	1811.5	847.5	158390	2829.75	5058.25	4164.33
